1,45.12396192550659
2,41.04698348045349
3,39.57866621017456
4,39.5325493812561
5,40.808939933776855
6,39.113043785095215
7,38.60974907875061
8,37.10625195503235
9,39.286877155303955
10,39.229936361312866
11,36.65285515785217
12,36.610886096954346
13,36.81223678588867
14,37.757028579711914
15,37.053398847579956
16,37.78205490112305
17,38.064775705337524
18,38.36706066131592
19,39.40294861793518
20,39.568066120147705
